train loaded 195 items
test loaded 83 items
Epoch: 0, Train Loss: 104.7302, Train A: 0.5590, P: 0.5590, R: 1.0000, F1: 0.7171, Test A: 0.4699, P: 0.4699, R: 1.0000, F1: 0.6393
Epoch: 2265, Train Loss: 103.6201, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6386, P: 0.5882, R: 0.7692, F1: 0.6667
Epoch: 2266, Train Loss: 103.6201, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6506, P: 0.5962, R: 0.7949, F1: 0.6813
Epoch: 2267, Train Loss: 103.6201, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6386, P: 0.5882, R: 0.7692, F1: 0.6667
Epoch: 2268, Train Loss: 103.6200, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6506, P: 0.5962, R: 0.7949, F1: 0.6813
Epoch: 2269, Train Loss: 103.6200, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6386, P: 0.5882, R: 0.7692, F1: 0.6667
Epoch: 2270, Train Loss: 103.6201, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6506, P: 0.5962, R: 0.7949, F1: 0.6813
Epoch: 2271, Train Loss: 103.6200, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6386, P: 0.5882, R: 0.7692, F1: 0.6667
Epoch: 2272, Train Loss: 103.6200, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6506, P: 0.5962, R: 0.7949, F1: 0.6813
Epoch: 2273, Train Loss: 103.6200, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6386, P: 0.5882, R: 0.7692, F1: 0.6667
Epoch: 2274, Train Loss: 103.6200, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6386, P: 0.5882, R: 0.7692, F1: 0.6667
Epoch: 2275, Train Loss: 103.6200, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6386, P: 0.5882, R: 0.7692, F1: 0.6667
Epoch: 2276, Train Loss: 103.6201, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6386, P: 0.5882, R: 0.7692, F1: 0.6667
Epoch: 2277, Train Loss: 103.6200, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6386, P: 0.5882, R: 0.7692, F1: 0.6667
Epoch: 2278, Train Loss: 103.6200, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6386, P: 0.5882, R: 0.7692, F1: 0.6667
Epoch: 2279, Train Loss: 103.6200, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6386, P: 0.5882, R: 0.7692, F1: 0.6667
Epoch: 2280, Train Loss: 103.6200, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6386, P: 0.5882, R: 0.7692, F1: 0.6667
Epoch: 2281, Train Loss: 103.6200, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6386, P: 0.5882, R: 0.7692, F1: 0.6667
Epoch: 2282, Train Loss: 103.6200, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6386, P: 0.5882, R: 0.7692, F1: 0.6667
Epoch: 2283, Train Loss: 103.6200, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6386, P: 0.5882, R: 0.7692, F1: 0.6667
Epoch: 2284, Train Loss: 103.6200, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6386, P: 0.5882, R: 0.7692, F1: 0.6667
Epoch: 2285, Train Loss: 103.6200, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6386, P: 0.5882, R: 0.7692, F1: 0.6667
Epoch: 2286, Train Loss: 103.6200, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6386, P: 0.5882, R: 0.7692, F1: 0.6667
Epoch: 2287, Train Loss: 103.6200, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6386, P: 0.5882, R: 0.7692, F1: 0.6667
Epoch: 2288, Train Loss: 103.6199, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6386, P: 0.5882, R: 0.7692, F1: 0.6667
Epoch: 2289, Train Loss: 103.6200, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6386, P: 0.5882, R: 0.7692, F1: 0.6667
Epoch: 2290, Train Loss: 103.6200, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6386, P: 0.5882, R: 0.7692, F1: 0.6667
Epoch: 2291, Train Loss: 103.6200, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6386, P: 0.5882, R: 0.7692, F1: 0.6667
Epoch: 2292, Train Loss: 103.6200, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6386, P: 0.5882, R: 0.7692, F1: 0.6667
Epoch: 2293, Train Loss: 103.6200, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6386, P: 0.5882, R: 0.7692, F1: 0.6667
Epoch: 2294, Train Loss: 103.6199, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6386, P: 0.5882, R: 0.7692, F1: 0.6667
Epoch: 2295, Train Loss: 103.6199, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6386, P: 0.5882, R: 0.7692, F1: 0.6667
Epoch: 2296, Train Loss: 103.6200, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6386, P: 0.5882, R: 0.7692, F1: 0.6667
Epoch: 2297, Train Loss: 103.6200, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6386, P: 0.5882, R: 0.7692, F1: 0.6667
Epoch: 2298, Train Loss: 103.6200, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6386, P: 0.5882, R: 0.7692, F1: 0.6667
Epoch: 2299, Train Loss: 103.6200, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6386, P: 0.5882, R: 0.7692, F1: 0.6667
Epoch: 2300, Train Loss: 103.6200, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6386, P: 0.5882, R: 0.7692, F1: 0.6667
Epoch: 2301, Train Loss: 103.6200, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6386, P: 0.5882, R: 0.7692, F1: 0.6667
Epoch: 2302, Train Loss: 103.6200, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6386, P: 0.5882, R: 0.7692, F1: 0.6667
Epoch: 2303, Train Loss: 103.6199, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6386, P: 0.5882, R: 0.7692, F1: 0.6667
Epoch: 2304, Train Loss: 103.6200, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6265, P: 0.5769, R: 0.7692, F1: 0.6593
Epoch: 2305, Train Loss: 103.6200, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6265, P: 0.5769, R: 0.7692, F1: 0.6593
Epoch: 2306, Train Loss: 103.6200, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6265, P: 0.5769, R: 0.7692, F1: 0.6593
Epoch: 2307, Train Loss: 103.6199, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6265, P: 0.5769, R: 0.7692, F1: 0.6593
Epoch: 2308, Train Loss: 103.6199, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6265, P: 0.5769, R: 0.7692, F1: 0.6593
Epoch: 2309, Train Loss: 103.6200, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6265, P: 0.5769, R: 0.7692, F1: 0.6593
Epoch: 2310, Train Loss: 103.6199, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6265, P: 0.5769, R: 0.7692, F1: 0.6593
Epoch: 2311, Train Loss: 103.6200, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6265, P: 0.5769, R: 0.7692, F1: 0.6593
Epoch: 2312, Train Loss: 103.6199, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6265, P: 0.5769, R: 0.7692, F1: 0.6593
Epoch: 2313, Train Loss: 103.6199, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6145, P: 0.5660, R: 0.7692, F1: 0.6522
Epoch: 2314, Train Loss: 103.6199, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6145, P: 0.5660, R: 0.7692, F1: 0.6522
Epoch: 2315, Train Loss: 103.6200, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6145, P: 0.5660, R: 0.7692, F1: 0.6522
Epoch: 2316, Train Loss: 103.6199, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6145, P: 0.5660, R: 0.7692, F1: 0.6522
Epoch: 2317, Train Loss: 103.6199, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6145, P: 0.5660, R: 0.7692, F1: 0.6522
Epoch: 2318, Train Loss: 103.6199, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6145, P: 0.5660, R: 0.7692, F1: 0.6522
Epoch: 2319, Train Loss: 103.6199, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6145, P: 0.5660, R: 0.7692, F1: 0.6522
Epoch: 2320, Train Loss: 103.6199, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2321, Train Loss: 103.6199, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6145, P: 0.5660, R: 0.7692, F1: 0.6522
Epoch: 2322, Train Loss: 103.6199, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6145, P: 0.5660, R: 0.7692, F1: 0.6522
Epoch: 2323, Train Loss: 103.6199, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2324, Train Loss: 103.6199, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2325, Train Loss: 103.6199, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2326, Train Loss: 103.6199, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2327, Train Loss: 103.6199, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2328, Train Loss: 103.6199, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2329, Train Loss: 103.6199, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2330, Train Loss: 103.6199, Train A: 0.6103, P: 0.6514, R: 0.6514, F1: 0.6514, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2331, Train Loss: 103.6198, Train A: 0.6051, P: 0.6455, R: 0.6514, F1: 0.6484, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2332, Train Loss: 103.6198, Train A: 0.6051, P: 0.6455, R: 0.6514, F1: 0.6484, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2333, Train Loss: 103.6199, Train A: 0.6051, P: 0.6455, R: 0.6514, F1: 0.6484, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2334, Train Loss: 103.6198, Train A: 0.6051, P: 0.6455, R: 0.6514, F1: 0.6484, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2335, Train Loss: 103.6199, Train A: 0.6051, P: 0.6455, R: 0.6514, F1: 0.6484, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2336, Train Loss: 103.6199, Train A: 0.6051, P: 0.6455, R: 0.6514, F1: 0.6484, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2337, Train Loss: 103.6199, Train A: 0.6051, P: 0.6455, R: 0.6514, F1: 0.6484, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2338, Train Loss: 103.6199, Train A: 0.6051, P: 0.6455, R: 0.6514, F1: 0.6484, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2339, Train Loss: 103.6199, Train A: 0.6051, P: 0.6455, R: 0.6514, F1: 0.6484, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2340, Train Loss: 103.6199, Train A: 0.6051, P: 0.6455, R: 0.6514, F1: 0.6484, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2341, Train Loss: 103.6199, Train A: 0.6000, P: 0.6396, R: 0.6514, F1: 0.6455, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2342, Train Loss: 103.6199, Train A: 0.6000, P: 0.6396, R: 0.6514, F1: 0.6455, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2343, Train Loss: 103.6199, Train A: 0.6000, P: 0.6396, R: 0.6514, F1: 0.6455, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2344, Train Loss: 103.6199, Train A: 0.6000, P: 0.6396, R: 0.6514, F1: 0.6455, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2345, Train Loss: 103.6199, Train A: 0.6000, P: 0.6396, R: 0.6514, F1: 0.6455, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2346, Train Loss: 103.6198, Train A: 0.6000, P: 0.6396, R: 0.6514, F1: 0.6455, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2347, Train Loss: 103.6199, Train A: 0.6000, P: 0.6396, R: 0.6514, F1: 0.6455, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2348, Train Loss: 103.6199, Train A: 0.6000, P: 0.6396, R: 0.6514, F1: 0.6455, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2349, Train Loss: 103.6198, Train A: 0.6000, P: 0.6396, R: 0.6514, F1: 0.6455, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2350, Train Loss: 103.6199, Train A: 0.6000, P: 0.6396, R: 0.6514, F1: 0.6455, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2351, Train Loss: 103.6199, Train A: 0.6000, P: 0.6396, R: 0.6514, F1: 0.6455, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2352, Train Loss: 103.6199, Train A: 0.6000, P: 0.6396, R: 0.6514, F1: 0.6455, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2353, Train Loss: 103.6199, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2354, Train Loss: 103.6199, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2355, Train Loss: 103.6199, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2356, Train Loss: 103.6198, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2357, Train Loss: 103.6198, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2358, Train Loss: 103.6199, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2359, Train Loss: 103.6199, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2360, Train Loss: 103.6199, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2361, Train Loss: 103.6198, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2362, Train Loss: 103.6199, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2363, Train Loss: 103.6199, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2364, Train Loss: 103.6198, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2365, Train Loss: 103.6198, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2366, Train Loss: 103.6198, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2367, Train Loss: 103.6198, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2368, Train Loss: 103.6198, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2369, Train Loss: 103.6198, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2370, Train Loss: 103.6198, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2371, Train Loss: 103.6198, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2372, Train Loss: 103.6199, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2373, Train Loss: 103.6198, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2374, Train Loss: 103.6199, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.6024, P: 0.5577, R: 0.7436, F1: 0.6374
Epoch: 2375, Train Loss: 103.6198, Train A: 0.6000, P: 0.6372, R: 0.6606, F1: 0.6486, Test A: 0.5783, P: 0.5370, R: 0.7436, F1: 0.6237
Epoch: 2376, Train Loss: 103.6201, Train A: 0.6000, P: 0.6396, R: 0.6514, F1: 0.6455, Test A: 0.5904, P: 0.5472, R: 0.7436, F1: 0.6304
Epoch: 2377, Train Loss: 103.6199, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.5904, P: 0.5472, R: 0.7436, F1: 0.6304
Epoch: 2378, Train Loss: 103.6199, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.5904, P: 0.5472, R: 0.7436, F1: 0.6304
Epoch: 2379, Train Loss: 103.6199, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.5904, P: 0.5472, R: 0.7436, F1: 0.6304
Epoch: 2380, Train Loss: 103.6199, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.5904, P: 0.5472, R: 0.7436, F1: 0.6304
Epoch: 2381, Train Loss: 103.6199, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.5904, P: 0.5472, R: 0.7436, F1: 0.6304
Epoch: 2382, Train Loss: 103.6199, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.5904, P: 0.5472, R: 0.7436, F1: 0.6304
Epoch: 2383, Train Loss: 103.6199, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.5904, P: 0.5472, R: 0.7436, F1: 0.6304
Epoch: 2384, Train Loss: 103.6198, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.5904, P: 0.5472, R: 0.7436, F1: 0.6304
Epoch: 2385, Train Loss: 103.6198, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.5904, P: 0.5472, R: 0.7436, F1: 0.6304
Epoch: 2386, Train Loss: 103.6198, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.5904, P: 0.5472, R: 0.7436, F1: 0.6304
Epoch: 2387, Train Loss: 103.6198, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.5904, P: 0.5472, R: 0.7436, F1: 0.6304
Epoch: 2388, Train Loss: 103.6198, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.5904, P: 0.5472, R: 0.7436, F1: 0.6304
Epoch: 2389, Train Loss: 103.6199, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.5904, P: 0.5472, R: 0.7436, F1: 0.6304
Epoch: 2390, Train Loss: 103.6198, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.5904, P: 0.5472, R: 0.7436, F1: 0.6304
Epoch: 2391, Train Loss: 103.6199, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.5904, P: 0.5472, R: 0.7436, F1: 0.6304
Epoch: 2392, Train Loss: 103.6198, Train A: 0.6000, P: 0.6372, R: 0.6606, F1: 0.6486, Test A: 0.5904, P: 0.5472, R: 0.7436, F1: 0.6304
Epoch: 2393, Train Loss: 103.6199, Train A: 0.6051, P: 0.6429, R: 0.6606, F1: 0.6516, Test A: 0.5904, P: 0.5472, R: 0.7436, F1: 0.6304
Epoch: 2394, Train Loss: 103.6198, Train A: 0.5949, P: 0.6316, R: 0.6606, F1: 0.6457, Test A: 0.5904, P: 0.5472, R: 0.7436, F1: 0.6304
Epoch: 2395, Train Loss: 103.6198, Train A: 0.6000, P: 0.6372, R: 0.6606, F1: 0.6486, Test A: 0.5904, P: 0.5472, R: 0.7436, F1: 0.6304
Epoch: 2396, Train Loss: 103.6197, Train A: 0.6000, P: 0.6372, R: 0.6606, F1: 0.6486, Test A: 0.5904, P: 0.5472, R: 0.7436, F1: 0.6304
Epoch: 2397, Train Loss: 103.6198, Train A: 0.6000, P: 0.6372, R: 0.6606, F1: 0.6486, Test A: 0.5904, P: 0.5472, R: 0.7436, F1: 0.6304
Epoch: 2398, Train Loss: 103.6198, Train A: 0.6000, P: 0.6372, R: 0.6606, F1: 0.6486, Test A: 0.5904, P: 0.5472, R: 0.7436, F1: 0.6304
Epoch: 2399, Train Loss: 103.6198, Train A: 0.6051, P: 0.6404, R: 0.6697, F1: 0.6547, Test A: 0.5904, P: 0.5472, R: 0.7436, F1: 0.6304
Epoch: 2400, Train Loss: 103.6198, Train A: 0.6051, P: 0.6404, R: 0.6697, F1: 0.6547, Test A: 0.5904, P: 0.5472, R: 0.7436, F1: 0.6304
Epoch: 2401, Train Loss: 103.6198, Train A: 0.6000, P: 0.6348, R: 0.6697, F1: 0.6518, Test A: 0.5904, P: 0.5472, R: 0.7436, F1: 0.6304
Epoch: 2402, Train Loss: 103.6198, Train A: 0.6051, P: 0.6404, R: 0.6697, F1: 0.6547, Test A: 0.6024, P: 0.5556, R: 0.7692, F1: 0.6452
Epoch: 2403, Train Loss: 103.6198, Train A: 0.6000, P: 0.6348, R: 0.6697, F1: 0.6518, Test A: 0.6024, P: 0.5556, R: 0.7692, F1: 0.6452
Epoch: 2404, Train Loss: 103.6198, Train A: 0.6000, P: 0.6348, R: 0.6697, F1: 0.6518, Test A: 0.6024, P: 0.5556, R: 0.7692, F1: 0.6452
Epoch: 2405, Train Loss: 103.6198, Train A: 0.6051, P: 0.6404, R: 0.6697, F1: 0.6547, Test A: 0.6024, P: 0.5556, R: 0.7692, F1: 0.6452
Epoch: 2406, Train Loss: 103.6198, Train A: 0.6051, P: 0.6404, R: 0.6697, F1: 0.6547, Test A: 0.6024, P: 0.5556, R: 0.7692, F1: 0.6452
Epoch: 2407, Train Loss: 103.6198, Train A: 0.6000, P: 0.6348, R: 0.6697, F1: 0.6518, Test A: 0.6024, P: 0.5556, R: 0.7692, F1: 0.6452
Epoch: 2408, Train Loss: 103.6198, Train A: 0.6000, P: 0.6348, R: 0.6697, F1: 0.6518, Test A: 0.6024, P: 0.5556, R: 0.7692, F1: 0.6452
Epoch: 2409, Train Loss: 103.6198, Train A: 0.6000, P: 0.6348, R: 0.6697, F1: 0.6518, Test A: 0.6024, P: 0.5556, R: 0.7692, F1: 0.6452
Epoch: 2410, Train Loss: 103.6198, Train A: 0.6051, P: 0.6404, R: 0.6697, F1: 0.6547, Test A: 0.6024, P: 0.5556, R: 0.7692, F1: 0.6452
Epoch: 2411, Train Loss: 103.6198, Train A: 0.6000, P: 0.6348, R: 0.6697, F1: 0.6518, Test A: 0.6024, P: 0.5556, R: 0.7692, F1: 0.6452
Epoch: 2412, Train Loss: 103.6198, Train A: 0.6000, P: 0.6348, R: 0.6697, F1: 0.6518, Test A: 0.6024, P: 0.5556, R: 0.7692, F1: 0.6452
Epoch: 2413, Train Loss: 103.6198, Train A: 0.6000, P: 0.6348, R: 0.6697, F1: 0.6518, Test A: 0.6024, P: 0.5556, R: 0.7692, F1: 0.6452
Epoch: 2414, Train Loss: 103.6198, Train A: 0.6000, P: 0.6348, R: 0.6697, F1: 0.6518, Test A: 0.6024, P: 0.5556, R: 0.7692, F1: 0.6452
Epoch: 2415, Train Loss: 103.6198, Train A: 0.6000, P: 0.6348, R: 0.6697, F1: 0.6518, Test A: 0.6024, P: 0.5556, R: 0.7692, F1: 0.6452
Epoch: 2416, Train Loss: 103.6198, Train A: 0.6000, P: 0.6348, R: 0.6697, F1: 0.6518, Test A: 0.6024, P: 0.5556, R: 0.7692, F1: 0.6452
